Iteration,MSE
1029,9.32328012187673E-6
1030,9.314092015553308E-6
1031,9.304921961533078E-6
1032,9.29576990667117E-6
1033,9.286635798031184E-6
1034,9.277519582884162E-6
1035,9.268421208707558E-6
1036,9.259340623184266E-6
1037,9.250277774201415E-6
1038,9.241232609849707E-6
1039,9.232205078422327E-6
1040,9.223195128413603E-6
1041,9.21420270851861E-6
1042,9.20522776763166E-6
1043,9.196270254845676E-6
1044,9.187330119451173E-6
1045,9.178407310935155E-6
1046,9.169501778980264E-6
1047,9.160613473463895E-6
1048,9.151742344457087E-6
1049,9.142888342223751E-6
1050,9.134051417219658E-6
1051,9.12523152009151E-6
1052,9.116428601676142E-6
1053,9.107642612999395E-6
1054,9.098873505275317E-6
1055,9.090121229905376E-6
1056,9.081385738477345E-6
1057,9.072666982764516E-6
1058,9.063964914724906E-6
1059,9.055279486500121E-6
1060,9.046610650414785E-6
1061,9.037958358975422E-6
1062,9.029322564869703E-6
1063,9.020703220965632E-6
1064,9.012100280310507E-6
1065,9.003513696130206E-6
1066,8.994943421828402E-6
1067,8.986389410985445E-6
1068,8.977851617357943E-6
1069,8.969329994877456E-6
1070,8.960824497650113E-6
1071,8.952335079955477E-6
1072,8.943861696245805E-6
1073,8.935404301145283E-6
1074,8.926962849449162E-6
1075,8.91853729612304E-6
1076,8.910127596301927E-6
1077,8.901733705289576E-6
1078,8.893355578557608E-6
1079,8.884993171744752E-6
1080,8.876646440656068E-6
1081,8.86831534126206E-6
1082,8.85999982969819E-6
1083,8.851699862263817E-6
1084,8.843415395421467E-6
1085,8.835146385796284E-6
1086,8.826892790174998E-6
1087,8.81865456550538E-6
1088,8.810431668895343E-6
1089,8.80222405761232E-6
1090,8.794031689082511E-6
1091,8.78585452089002E-6
1092,8.7776925107762E-6
1093,8.769545616639014E-6
1094,8.761413796532177E-6
1095,8.753297008664523E-6
1096,8.74519521139923E-6
1097,8.737108363253137E-6
1098,8.729036422896023E-6
1099,8.720979349149923E-6
1100,8.71293710098837E-6
1101,8.704909637535868E-6
1102,8.696896918066886E-6
1103,8.688898902005559E-6
1104,8.680915548924661E-6
1105,8.672946818545088E-6
1106,8.664992670735203E-6
1107,8.65705306551005E-6
1108,8.649127963030849E-6
1109,8.6412173236041E-6
1110,8.63332110768117E-6
1111,8.625439275857439E-6
1112,8.617571788871729E-6
1113,8.60971860760568E-6
1114,8.601879693082961E-6
1115,8.59405500646891E-6
1116,8.58624450906947E-6
1117,8.578448162330986E-6
1118,8.570665927839308E-6
1119,8.562897767319187E-6
1120,8.55514364263374E-6
1121,8.547403515783761E-6
1122,8.539677348907099E-6
1123,8.531965104278035E-6
1124,8.524266744306754E-6
1125,8.51658223153852E-6
1126,8.508911528653385E-6
1127,8.501254598465339E-6
1128,8.493611403921792E-6
1129,8.485981908102874E-6
1130,8.478366074221108E-6
1131,8.470763865620498E-6
1132,8.463175245776132E-6
1133,8.45560017829356E-6
1134,8.44803862690827E-6
1135,8.440490555484882E-6
1136,8.432955928016841E-6
1137,8.42543470862579E-6
1138,8.417926861560769E-6
1139,8.41043235119803E-6
1140,8.402951142040119E-6
1141,8.395483198715515E-6
1142,8.388028485978004E-6
1143,8.380586968706227E-6
1144,8.373158611902928E-6
1145,8.365743380694587E-6
1146,8.358341240330752E-6
1147,8.350952156183687E-6
1148,8.343576093747518E-6
1149,8.336213018637988E-6
1150,8.328862896591768E-6
1151,8.321525693465977E-6
1152,8.314201375237661E-6
1153,8.306889908003248E-6
1154,8.29959125797797E-6
1155,8.292305391495486E-6
1156,8.285032275007216E-6
1157,8.277771875081926E-6
1158,8.270524158405067E-6
1159,8.263289091778503E-6
1160,8.256066642119827E-6
1161,8.248856776461941E-6
1162,8.241659461952387E-6
1163,8.23447466585316E-6
1164,8.227302355539908E-6
1165,8.220142498501621E-6
1166,8.21299506233999E-6
1167,8.205860014769106E-6
1168,8.19873732361486E-6
1169,8.191626956814471E-6
1170,8.184528882415915E-6
1171,8.177443068577693E-6
1172,8.170369483568073E-6
1173,8.16330809576483E-6
1174,8.156258873654614E-6
1175,8.149221785832613E-6
1176,8.142196801001979E-6
1177,8.135183887973488E-6
1178,8.128183015664929E-6
1179,8.121194153100748E-6
1180,8.114217269411637E-6
1181,8.107252333833846E-6
1182,8.100299315709014E-6
1183,8.093358184483548E-6
1184,8.086428909708265E-6
1185,8.079511461037878E-6
1186,8.07260580823052E-6
1187,8.0657119211475E-6
1188,8.058829769752601E-6
1189,8.05195932411178E-6
1190,8.045100554392792E-6
1191,8.038253430864708E-6
1192,8.031417923897317E-6
1193,8.024594003961039E-6
1194,8.017781641626134E-6
1195,8.010980807562583E-6
1196,8.00419147253948E-6
1197,7.997413607424689E-6
1198,7.9906471831844E-6
1199,7.983892170882695E-6
1200,7.977148541681256E-6
1201,7.970416266838729E-6
1202,7.96369531771058E-6
1203,7.956985665748477E-6
1204,7.950287282499966E-6
1205,7.943600139608136E-6
1206,7.936924208811063E-6
1207,7.930259461941609E-6
1208,7.923605870926798E-6
1209,7.916963407787606E-6
1210,7.91033204463852E-6
1211,7.903711753687145E-6
1212,7.897102507233674E-6
1213,7.890504277670793E-6
1214,7.883917037483026E-6
1215,7.877340759246506E-6
1216,7.870775415628563E-6
1217,7.864220979387264E-6
1218,7.857677423371168E-6
1219,7.851144720518879E-6
1220,7.844622843858637E-6
1221,7.838111766508031E-6
1222,7.83161146167359E-6
1223,7.825121902650372E-6
1224,7.818643062821717E-6
1225,7.812174915658645E-6
1226,7.805717434719926E-6
1227,7.799270593651143E-6
1228,7.792834366184873E-6
1229,7.786408726139969E-6
1230,7.779993647421377E-6
1231,7.773589104019737E-6
1232,7.767195070010997E-6
1233,7.760811519556161E-6
1234,7.754438426900835E-6
1235,7.748075766374904E-6
1236,7.741723512392317E-6
1237,7.7353816394505E-6
1238,7.729050122130164E-6
1239,7.72272893509504E-6
1240,7.716418053091397E-6
1241,7.710117450947743E-6
1242,7.703827103574509E-6
1243,7.6975469859638E-6
1244,7.691277073188885E-6
1245,7.685017340403942E-6
1246,7.678767762843798E-6
1247,7.672528315823591E-6
1248,7.66629897473832E-6
1249,7.660079715062655E-6
1250,7.65387051235059E-6
1251,7.647671342235013E-6
1252,7.64148218042757E-6
1253,7.635303002718237E-6
1254,7.629133784974946E-6
1255,7.622974503143422E-6
1256,7.616825133246748E-6
1257,7.6106856513851065E-6
1258,7.604556033735476E-6
1259,7.598436256551368E-6
1260,7.5923262961623455E-6
1261,7.586226128973901E-6
1262,7.580135731467E-6
1263,7.574055080198002E-6
1264,7.567984151798154E-6
1265,7.561922922973353E-6
1266,7.55587137050385E-6
1267,7.549829471243936E-6
1268,7.54379720212174E-6
1269,7.537774540138849E-6
1270,7.531761462369907E-6
1271,7.525757945962665E-6
1272,7.5197639681372525E-6
1273,7.513779506186231E-6
1274,7.507804537474199E-6
1275,7.501839039437434E-6
1276,7.495882989583721E-6
1277,7.489936365491992E-6
1278,7.483999144812026E-6
1279,7.478071305264283E-6
1280,7.472152824639601E-6
1281,7.466243680798682E-6
1282,7.460343851672213E-6
1283,7.454453315260287E-6
1284,7.448572049632295E-6
1285,7.442700032926434E-6
1286,7.436837243349766E-6
1287,7.430983659177633E-6
1288,7.425139258753689E-6
1289,7.4193040204892446E-6
1290,7.413477922863444E-6
1291,7.407660944422661E-6
1292,7.401853063780433E-6
1293,7.396054259617042E-6
1294,7.390264510679415E-6
1295,7.384483795780711E-6
1296,7.378712093800218E-6
1297,7.372949383682933E-6
1298,7.3671956444394824E-6
1299,7.361450855145674E-6
1300,7.355714994942388E-6
1301,7.349988043035304E-6
1302,7.344269978694573E-6
1303,7.338560781254698E-6
1304,7.332860430114088E-6
1305,7.327168904734995E-6
1306,7.321486184643268E-6
1307,7.315812249427896E-6
1308,7.310147078741043E-6
1309,7.304490652297549E-6
1310,7.298842949874892E-6
1311,7.2932039513128435E-6
1312,7.287573636513231E-6
1313,7.281951985439733E-6
1314,7.276338978117637E-6
1315,7.270734594633597E-6
1316,7.2651388151352856E-6
1317,7.25955161983141E-6
1318,7.253972988991308E-6
1319,7.248402902944638E-6
1320,7.242841342081333E-6
1321,7.237288286851304E-6
1322,7.231743717764161E-6
1323,7.226207615389088E-6
1324,7.220679960354389E-6
1325,7.215160733347597E-6
1326,7.2096499151149715E-6
1327,7.204147486461445E-6
1328,7.198653428250248E-6
1329,7.193167721402889E-6
1330,7.187690346898691E-6
1331,7.182221285774723E-6
1332,7.176760519125677E-6
1333,7.171308028103321E-6
1334,7.165863793916686E-6
1335,7.160427797831504E-6
1336,7.155000021170257E-6
1337,7.149580445311832E-6
1338,7.144169051691197E-6
1339,7.138765821799485E-6
1340,7.133370737183496E-6
1341,7.127983779445703E-6
1342,7.1226049302438E-6
1343,7.117234171290849E-6
1344,7.111871484354694E-6
1345,7.106516851257934E-6
1346,7.101170253877821E-6
1347,7.095831674145855E-6
1348,7.09050109404768E-6
1349,7.085178495622867E-6
1350,7.079863860964671E-6
1351,7.0745571722200076E-6
1352,7.069258411589018E-6
1353,7.063967561324956E-6
1354,7.058684603733988E-6
1355,7.05340952117518E-6
1356,7.0481422960599196E-6
1357,7.042882910852079E-6
1358,7.037631348067647E-6
1359,7.0323875902744834E-6
1360,7.027151620092348E-6
1361,7.021923420192403E-6
1362,7.016702973297351E-6
1363,7.011490262180956E-6
1364,7.006285269668035E-6
1365,7.001087978634193E-6
1366,6.995898372005682E-6
1367,6.990716432759193E-6
1368,6.98554214392161E-6
1369,6.9803754885698915E-6
1370,6.975216449830954E-6
1371,6.970065010881318E-6
1372,6.96492115494701E-6
1373,6.959784865303481E-6
1374,6.954656125275227E-6
1375,6.949534918235783E-6
1376,6.944421227607403E-6
1377,6.939315036860996E-6
1378,6.9342163295159226E-6
1379,6.9291250891397385E-6
1380,6.924041299348097E-6
1381,6.918964943804541E-6
1382,6.913896006220444E-6
1383,6.908834470354608E-6
1384,6.903780320013247E-6
1385,6.898733539049763E-6
1386,6.893694111364649E-6
1387,6.888662020905202E-6
1388,6.8836372516654725E-6
1389,6.878619787685988E-6
1390,6.873609613053604E-6
1391,6.868606711901448E-6
1392,6.863611068408546E-6
1393,6.858622666799928E-6
1394,6.853641491346204E-6
1395,6.8486675263635E-6
1396,6.84370075621334E-6
1397,6.838741165302418E-6
1398,6.83378873808248E-6
1399,6.828843459050073E-6
1400,6.8239053127465865E-6
1401,6.818974283757793E-6
1402,6.8140503567139315E-6
1403,6.809133516289457E-6
1404,6.80422374720286E-6
1405,6.79932103421663E-6
1406,6.794425362136874E-6
1407,6.789536715813383E-6
1408,6.7846550801393515E-6
1409,6.779780440051186E-6
1410,6.774912780528585E-6
1411,6.770052086594084E-6
1412,6.765198343313059E-6
1413,6.760351535793546E-6
1414,6.755511649186186E-6
1415,6.7506786686838196E-6
1416,6.745852579521625E-6
1417,6.741033366976795E-6
1418,6.736221016368394E-6
1419,6.731415513057341E-6
1420,6.726616842446068E-6
1421,6.721824989978541E-6
1422,6.717039941140005E-6
1423,6.712261681456921E-6
1424,6.7074901964967E-6
1425,6.702725471867655E-6
1426,6.6979674932189044E-6
1427,6.693216246240105E-6
1428,6.688471716661306E-6
1429,6.683733890252949E-6
1430,6.679002752825605E-6
1431,6.674278290229832E-6
1432,6.669560488356174E-6
1433,6.664849333134772E-6
1434,6.66014481053544E-6
1435,6.655446906567517E-6
1436,6.6507556072795034E-6
1437,6.646070898759261E-6
1438,6.641392767133519E-6
1439,6.6367211985680325E-6
1440,6.632056179267386E-6
1441,6.627397695474626E-6
1442,6.622745733471427E-6
1443,6.6181002795778095E-6
1444,6.613461320151986E-6
1445,6.6088288415902685E-6
1446,6.604202830327044E-6
1447,6.599583272834408E-6
1448,6.594970155622198E-6
1449,6.59036346523786E-6
1450,6.585763188266203E-6
1451,6.5811693113294695E-6
1452,6.5765818210869E-6
1453,6.572000704234943E-6
1454,6.567425947506952E-6
1455,6.562857537673009E-6
1456,6.558295461539905E-6
1457,6.553739705950957E-6
1458,6.549190257785899E-6
1459,6.5446471039607855E-6
1460,6.5401102314277955E-6
1461,6.53557962717514E-6
1462,6.531055278226936E-6
1463,6.52653717164319E-6
1464,6.522025294519448E-6
1465,6.5175196339868444E-6
1466,6.513020177211976E-6
1467,6.508526911396648E-6
1468,6.504039823777909E-6
1469,6.499558901627895E-6
1470,6.495084132253652E-6
1471,6.4906155029969974E-6
1472,6.486153001234455E-6
1473,6.481696614377203E-6
1474,6.477246329870794E-6
1475,6.4728021351952E-6
1476,6.468364017864535E-6
1477,6.4639319654270874E-6
1478,6.459505965465144E-6
1479,6.455086005594787E-6
1480,6.4506720734659305E-6
1481,6.446264156762133E-6
1482,6.441862243200437E-6
1483,6.437466320531344E-6
1484,6.433076376538675E-6
1485,6.428692399039408E-6
1486,6.424314375883593E-6
1487,6.419942294954258E-6
1488,6.415576144167296E-6
1489,6.411215911471313E-6
1490,6.406861584847599E-6
1491,6.402513152309888E-6
1492,6.398170601904404E-6
1493,6.393833921709655E-6
1494,6.389503099836298E-6
1495,6.385178124427091E-6
1496,6.380858983656819E-6
1497,6.376545665732074E-6
1498,6.372238158891243E-6
1499,6.367936451404345E-6
1500,6.3636405315730035E-6
1501,6.359350387730167E-6
1502,6.355066008240295E-6
1503,6.350787381498841E-6
1504,6.3465144959326035E-6
1505,6.3422473399993395E-6
1506,6.33798590218766E-6
1507,6.3337301710170934E-6
1508,6.329480135037752E-6
1509,6.325235782830462E-6
1510,6.320997103006541E-6
1511,6.31676408420766E-6
1512,6.312536715105844E-6
1513,6.308314984403289E-6
1514,6.30409888083234E-6
1515,6.299888393155261E-6
1516,6.295683510164306E-6
1517,6.291484220681512E-6
1518,6.287290513558588E-6
1519,6.283102377676862E-6
1520,6.278919801947134E-6
1521,6.274742775309687E-6
1522,6.270571286734074E-6
1523,6.2664053252190414E-6
1524,6.2622448797925135E-6
1525,6.258089939511422E-6
1526,6.2539404934615014E-6
1527,6.249796530757496E-6
1528,6.245658040542824E-6
1529,6.241525011989458E-6
1530,6.237397434298079E-6
1531,6.233275296697625E-6
1532,6.229158588445541E-6
1533,6.225047298827489E-6
1534,6.220941417157346E-6
1535,6.216840932776953E-6
1536,6.212745835056259E-6
1537,6.208656113393031E-6
1538,6.204571757212891E-6
1539,6.200492755969124E-6
1540,6.196419099142756E-6
1541,6.192350776242151E-6
1542,6.188287776803282E-6
1543,6.18423009038938E-6
1544,6.180177706590977E-6
1545,6.17613061502578E-6
1546,6.172088805338597E-6
1547,6.168052267201162E-6
1548,6.164020990312182E-6
1549,6.159994964397205E-6
1550,6.155974179208418E-6
1551,6.151958624524742E-6
1552,6.14794829015166E-6
1553,6.143943165921032E-6
1554,6.1399432416912576E-6
1555,6.135948507346888E-6
1556,6.1319589527988225E-6
1557,6.127974567983993E-6
1558,6.123995342865402E-6
1559,6.12002126743209E-6
1560,6.116052331698883E-6
1561,6.112088525706472E-6
1562,6.108129839521191E-6
1563,6.104176263235096E-6
1564,6.100227786965644E-6
1565,6.09628440085595E-6
1566,6.092346095074373E-6
1567,6.088412859814623E-6
1568,6.084484685295636E-6
1569,6.080561561761458E-6
1570,6.076643479481226E-6
1571,6.072730428749045E-6
1572,6.068822399883908E-6
1573,6.064919383229653E-6
1574,6.061021369154747E-6
1575,6.057128348052501E-6
1576,6.053240310340728E-6
1577,6.049357246461672E-6
1578,6.0454791468820395E-6
1579,6.041606002092939E-6
1580,6.037737802609727E-6
1581,6.033874538971893E-6
1582,6.030016201743117E-6
1583,6.026162781511008E-6
1584,6.022314268887325E-6
1585,6.018470654507476E-6
1586,6.0146319290308854E-6
1587,6.010798083140554E-6
1588,6.006969107543256E-6
1589,6.003144992969272E-6
1590,5.999325730172422E-6
1591,5.995511309929924E-6
1592,5.991701723042451E-6
1593,5.987896960333853E-6
1594,5.984097012651252E-6
1595,5.9803018708649015E-6
1596,5.97651152586806E-6
1597,5.972725968577074E-6
1598,5.968945189931145E-6
1599,5.965169180892311E-6
1600,5.961397932445479E-6
1601,5.957631435598209E-6
1602,5.953869681380593E-6
1603,5.950112660845437E-6
1604,5.946360365067962E-6
1605,5.942612785145806E-6
1606,5.938869912198968E-6
1607,5.935131737369729E-6
1608,5.93139825182262E-6
1609,5.927669446744191E-6
1610,5.923945313343186E-6
1611,5.920225842850353E-6
1612,5.916511026518249E-6
1613,5.912800855621409E-6
1614,5.909095321456166E-6
1615,5.905394415340471E-6
1616,5.901698128614045E-6
1617,5.898006452638131E-6
1618,5.894319378795556E-6
1619,5.890636898490615E-6
1620,5.8869590031488594E-6
1621,5.8832856842173895E-6
1622,5.879616933164357E-6
1623,5.87595274147921E-6
1624,5.872293100672526E-6
1625,5.868638002275905E-6
1626,5.86498743784193E-6
1627,5.861341398944165E-6
1628,5.857699877177051E-6
1629,5.854062864155756E-6
1630,5.850430351516296E-6
1631,5.846802330915242E-6
1632,5.843178794029794E-6
1633,5.839559732557791E-6
1634,5.835945138217502E-6
1635,5.832335002747593E-6
1636,5.828729317907066E-6
1637,5.82512807547528E-6
1638,5.821531267251801E-6
1639,5.817938885056372E-6
1640,5.8143509207288155E-6
1641,5.810767366129041E-6
1642,5.8071882131368996E-6
1643,5.803613453652188E-6
1644,5.800043079594543E-6
1645,5.796477082903465E-6
1646,5.792915455538127E-6
1647,5.789358189477412E-6
1648,5.785805276719794E-6
1649,5.7822567092833385E-6
1650,5.778712479205634E-6
1651,5.775172578543643E-6
1652,5.771636999373737E-6
1653,5.768105733791657E-6
1654,5.764578773912353E-6
1655,5.761056111869959E-6
1656,5.757537739817778E-6
1657,5.754023649928266E-6
1658,5.7505138343928414E-6
1659,5.747008285421896E-6
1660,5.743506995244758E-6
1661,5.740009956109607E-6
1662,5.736517160283366E-6
1663,5.733028600051837E-6
1664,5.729544267719394E-6
1665,5.726064155609042E-6
1666,5.722588256062412E-6
1667,5.719116561439619E-6
1668,5.715649064119304E-6
1669,5.712185756498398E-6
1670,5.7087266309922655E-6
1671,5.70527168003453E-6
1672,5.701820896077075E-6
1673,5.698374271589988E-6
1674,5.694931799061434E-6
1675,5.691493470997671E-6
1676,5.688059279923025E-6
1677,5.684629218379735E-6
1678,5.6812032789279205E-6
1679,5.677781454145682E-6
1680,5.674363736628834E-6
1681,5.670950118990915E-6
1682,5.667540593863241E-6
1683,5.664135153894774E-6
1684,5.660733791752031E-6
1685,5.657336500119049E-6
1686,5.653943271697371E-6
1687,5.6505540992059825E-6
1688,5.64716897538131E-6
1689,5.643787892977053E-6
1690,5.640410844764124E-6
1691,5.637037823530811E-6
1692,5.63366882208249E-6
1693,5.6303038332416695E-6
1694,5.626942849847999E-6
1695,5.6235858647580015E-6
1696,5.620232870845318E-6
1697,5.6168838610004855E-6
1698,5.613538828130901E-6
1699,5.610197765160731E-6
1700,5.606860665030996E-6
1701,5.603527520699418E-6
1702,5.600198325140373E-6
1703,5.596873071344882E-6
1704,5.593551752320547E-6
1705,5.590234361091447E-6
1706,5.5869208906982245E-6
1707,5.583611334197894E-6
1708,5.58030568466382E-6
1709,5.577003935185804E-6
1710,5.573706078869841E-6
1711,5.570412108838197E-6
1712,5.567122018229326E-6
1713,5.563835800197816E-6
1714,5.560553447914356E-6
1715,5.557274954565675E-6
1716,5.554000313354557E-6
1717,5.5507295174996074E-6
1718,5.547462560235452E-6
1719,5.544199434812579E-6
1720,5.540940134497232E-6
1721,5.537684652571445E-6
1722,5.53443298233296E-6
1723,5.531185117095226E-6
1724,5.5279410501872736E-6
1725,5.524700774953761E-6
1726,5.5214642847548555E-6
1727,5.518231572966264E-6
1728,5.515002632979014E-6
1729,5.5117774581997165E-6
1730,5.508556042050206E-6
1731,5.505338377967676E-6
1732,5.5021244594046E-6
1733,5.4989142798286665E-6
1734,5.495707832722703E-6
1735,5.492505111584748E-6
1736,5.489306109927853E-6
1737,5.486110821280172E-6
1738,5.48291923918486E-6
1739,5.479731357200008E-6
1740,5.476547168898627E-6
1741,5.47336666786859E-6
1742,5.470189847712641E-6
1743,5.46701670204834E-6
1744,5.463847224507873E-6
1745,5.46068140873822E-6
1746,5.457519248401062E-6
1747,5.454360737172562E-6
1748,5.451205868743583E-6
1749,5.448054636819451E-6
1750,5.444907035120032E-6
1751,5.441763057379647E-6
1752,5.438622697346943E-6
1753,5.43548594878503E-6
1754,5.4323528054712685E-6
